tweet_id,username,timestamp,content,normalized_content,reply_count,repost_count,like_count,view_count,bookmark_count,mentions,hashtags,query_tag,synthetic,engagement_total
sample-0000704,sample_trader_329,2026-08-04T03:28:15+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",25,53,440,59822,19,,nifty50,nifty50,True,537
sample-0000705,sample_trader_261,2026-08-03T15:55:22+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,13,70,419,59038,12,,intraday,intraday,True,514
sample-0000706,sample_trader_4,2026-08-03T10:27:18+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",18,63,433,31081,16,,intraday,intraday,True,530
sample-0000707,sample_trader_20,2026-08-04T07:14:55+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",18,61,360,48360,3,,sensex,sensex,True,442
sample-0000708,sample_trader_385,2026-08-03T13:18:03+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",24,35,238,67807,2,,banknifty,banknifty,True,299
sample-0000709,sample_trader_242,2026-08-03T23:32:18+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,20,9,350,70723,18,,intraday,intraday,True,397
sample-0000710,sample_trader_399,2026-08-03T12:59:13+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",0,60,232,67245,15,,intraday,intraday,True,307
sample-0000711,sample_trader_409,2026-08-03T19:37:03+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",9,37,85,4680,19,,banknifty,banknifty,True,150
sample-0000712,sample_trader_323,2026-08-04T06:13:50+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,15,74,86,75135,1,,nifty50,nifty50,True,176
sample-0000713,sample_trader_249,2026-08-03T22:01:27+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,2,16,258,10124,8,,sensex,sensex,True,284
sample-0000714,sample_trader_132,2026-08-03T22:26:47+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,0,14,309,22936,18,,intraday,intraday,True,341
sample-0000715,sample_trader_134,2026-08-04T02:04:51+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,25,30,248,23749,16,,nifty50,nifty50,True,319
sample-0000716,sample_trader_305,2026-08-04T03:11:06+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",29,19,428,65054,13,,banknifty,banknifty,True,489
sample-0000717,sample_trader_86,2026-08-03T09:15:12+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",6,73,375,45279,1,,intraday,intraday,True,455
sample-0000718,sample_trader_238,2026-08-04T02:21:53+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",12,60,154,62475,17,,intraday,intraday,True,243
sample-0000719,sample_trader_75,2026-08-03T22:54:18+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",16,55,6,37902,14,,nifty50,nifty50,True,91
sample-0000720,sample_trader_273,2026-08-04T04:55:19+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",20,45,489,56645,19,,nifty50,nifty50,True,573
sample-0000721,sample_trader_137,2026-08-03T22:37:28+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",25,12,130,76619,12,,banknifty,banknifty,True,179
sample-0000722,sample_trader_173,2026-08-03T13:32:09+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",21,23,160,71826,0,,intraday,intraday,True,204
sample-0000723,sample_trader_51,2026-08-03T17:29:37+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",16,13,350,58500,11,,nifty50,nifty50,True,390
sample-0000724,sample_trader_18,2026-08-04T01:26:13+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,0,79,47,7505,19,,sensex,sensex,True,145
sample-0000725,sample_trader_45,2026-08-04T04:05:55+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",27,77,66,49327,20,,banknifty,banknifty,True,190
sample-0000726,sample_trader_130,2026-08-04T01:45:29+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",9,59,338,9974,20,,intraday,intraday,True,426
sample-0000727,sample_trader_132,2026-08-03T20:41:31+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",5,9,141,8227,12,,banknifty,banknifty,True,167
sample-0000728,sample_trader_92,2026-08-03T22:49:50+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",14,8,251,26352,19,,intraday,intraday,True,292
sample-0000729,sample_trader_74,2026-08-04T04:31:08+00:00,Operator stock upper circuit fixed target 100% #sensex,operator stock upper circuit fixed target 100% #sensex,17,55,111,13976,14,,sensex,sensex,True,197
sample-0000730,sample_trader_37,2026-08-04T05:48:43+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,18,32,397,58492,0,,sensex,sensex,True,447
sample-0000731,sample_trader_341,2026-08-04T07:05:21+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",12,34,77,43281,12,,banknifty,banknifty,True,135
sample-0000732,sample_trader_224,2026-08-03T15:03:30+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,12,8,276,29652,0,,nifty50,nifty50,True,296
sample-0000733,sample_trader_275,2026-08-03T11:48:51+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",29,45,170,39742,12,nseindia,sensex,sensex,True,256
sample-0000734,sample_trader_274,2026-08-03T19:09:53+00:00,Operator stock upper circuit fixed target 100% #sensex,operator stock upper circuit fixed target 100% #sensex,27,43,41,60295,9,,sensex,sensex,True,120
sample-0000735,sample_trader_339,2026-08-03T18:28:47+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",6,38,356,51181,3,,intraday,intraday,True,403
sample-0000736,sample_trader_324,2026-08-04T05:22:37+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,14,24,71,4729,6,nseindia,sensex,sensex,True,115
sample-0000737,sample_trader_200,2026-08-03T14:39:16+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,2,69,329,40384,15,,banknifty,banknifty,True,415
sample-0000738,sample_trader_174,2026-08-04T07:07:05+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,1,43,403,5661,12,,nifty50,nifty50,True,459
sample-0000739,sample_trader_77,2026-08-03T12:55:52+00:00,Operator stock upper circuit fixed target 100% #sensex,operator stock upper circuit fixed target 100% #sensex,23,74,119,9491,1,,sensex,sensex,True,217
sample-0000740,sample_trader_317,2026-08-03T15:18:37+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,1,31,359,17159,0,,intraday,intraday,True,391
sample-0000741,sample_trader_234,2026-08-04T04:55:28+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",19,21,427,77519,2,,intraday,intraday,True,469
sample-0000742,sample_trader_305,2026-08-03T14:21:59+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,25,78,112,8321,6,,sensex,sensex,True,221
sample-0000743,sample_trader_351,2026-08-04T04:04:07+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",18,69,70,42201,6,,banknifty,banknifty,True,163
sample-0000744,sample_trader_33,2026-08-03T20:15:05+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,3,35,72,54465,5,,banknifty,banknifty,True,115
sample-0000745,sample_trader_125,2026-08-03T16:29:44+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,29,74,20,17531,3,,intraday,intraday,True,126
sample-0000746,sample_trader_9,2026-08-04T02:43:23+00:00,SURE SHOT multibagger guaranteed double money #intraday,sure shot multibagger guaranteed double money #intraday,28,62,41,882,0,,intraday,intraday,True,131
sample-0000747,sample_trader_356,2026-08-03T17:18:45+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",25,60,354,16682,6,,banknifty,banknifty,True,445
sample-0000748,sample_trader_123,2026-08-03T17:27:55+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",30,22,312,4981,19,,banknifty,banknifty,True,383
sample-0000749,sample_trader_401,2026-08-03T09:37:53+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,9,44,214,649,17,,intraday,intraday,True,284
sample-0000750,sample_trader_186,2026-08-03T09:55:57+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",27,69,259,28790,14,,intraday,intraday,True,369
sample-0000751,sample_trader_100,2026-08-04T06:32:05+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",3,19,350,62232,15,,banknifty,banknifty,True,387
sample-0000752,sample_trader_187,2026-08-03T08:59:17+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,9,26,222,32999,10,,sensex,sensex,True,267
sample-0000753,sample_trader_380,2026-08-04T04:39:54+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,1,68,90,20765,0,,banknifty,banknifty,True,159
sample-0000754,sample_trader_370,2026-08-03T23:53:59+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",14,75,296,42775,13,,intraday,intraday,True,398
sample-0000755,sample_trader_167,2026-08-04T04:27:25+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",7,12,121,54129,6,,nifty50,nifty50,True,146
sample-0000756,sample_trader_300,2026-08-03T15:19:07+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,15,6,455,57179,4,,sensex,sensex,True,480
sample-0000757,sample_trader_199,2026-08-04T01:59:02+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,11,17,234,25498,20,,intraday,intraday,True,282
sample-0000758,sample_trader_66,2026-08-03T20:14:15+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",1,72,30,36829,4,,banknifty,banknifty,True,107
sample-0000759,sample_trader_88,2026-08-03T17:14:23+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,24,43,112,38737,19,,banknifty,banknifty,True,198
sample-0000760,sample_trader_284,2026-08-03T11:25:05+00:00,SURE SHOT multibagger guaranteed double money #intraday,sure shot multibagger guaranteed double money #intraday,27,29,44,54011,16,,intraday,intraday,True,116
sample-0000761,sample_trader_143,2026-08-03T15:37:05+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",0,54,376,32379,7,,banknifty,banknifty,True,437
